Gene	Grantham_Distance	Stop_Codon_Alt	Missense_Count	Homolog	Homolog_Description	Homolog_Symbol	Haploblock
Ha412HOChr05g0242501	0	0	0	AT1G09070	SRC2 specifically binds the peptide PIEPPPHH, and moves from ER to a vacuole fraction where it gets internalized. Involved in Protein Storage Vacuole targeting. The mRNA is cell-to-cell mobile.	SOYBEAN GENE REGULATED BY COLD-2 (SRC2)	PETPET_05_01
Ha412HOChr05g0242511	94	0	1	AT1G43790	tracheary element differentiation-related 6;(source:Araport11)	TRACHEARY ELEMENT DIFFERENTIATION-RELATED 6 (TED6)	PETPET_05_01
Ha412HOChr05g0242521	82	0	2	AT1G48880	Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).	TRICHOME BIREFRINGENCE-LIKE 7 (TBL7)	PETPET_05_01
Ha412HOChr05g0242531	244	0	3	AT1G43790	tracheary element differentiation-related 6;(source:Araport11)	TRACHEARY ELEMENT DIFFERENTIATION-RELATED 6 (TED6)	PETPET_05_01
Ha412HOChr05g0242541	0	0	0	AT5G42240	serine carboxypeptidase-like 42;(source:Araport11)	SERINE CARBOXYPEPTIDASE-LIKE 42 (scpl42)	PETPET_05_01
Ha412HOChr05g0242551	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242581	0	0	0	AT3G29280	hypothetical protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0242591	112	0	1	AT1G74260	Encodes formylglycinamidine ribonucleotide synthase an enzyme involved in de novo purine biosynthesis. PUR4 is localizes to the chloroplast and mitochondria. Loss of PUR4 function affects male but not female gametophyte development.	PURINE BIOSYNTHESIS 4 (PUR4)	PETPET_05_01
Ha412HOChr05g0242601	231	0	4	AT1G77130	Encodes a glucuronyltransferase responsible  for the addition of GlcA residues onto xylan and for secondary wall deposition.	PLANT GLYCOGENIN-LIKE STARCH INITIATION PROTEIN 2 (PGSIP2)	PETPET_05_01
Ha412HOChr05g0242611	335	0	5	AT1G22380	Encodes a putative UDP-glucosyl transferase. At1g22380 was initially identified as encoding the protein AAF87154, which has been classified as a bHLH protein (AtbHLH152). Subsequently it has been found that the AAF87154 protein appears to be encoded by the AT1G23970 genomic locus.	UDP-GLUCOSYL TRANSFERASE 85A3 (UGT85A3)	PETPET_05_01
Ha412HOChr05g0242621	58	0	1	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242631	0	0	0	AT1G22400	UDP-Glycosyltransferase superfamily protein;(source:Araport11)	(UGT85A1)	PETPET_05_01
Ha412HOChr05g0242641	171	0	3	AT1G22360	UDP-glucosyl transferase 85A2;(source:Araport11)	UDP-GLUCOSYL TRANSFERASE 85A2 (UGT85A2)	PETPET_05_01
Ha412HOChr05g0242651	160	0	1	AT1G78270	UDP-glucosyl transferase 85A4;(source:Araport11)	UDP-GLUCOSYL TRANSFERASE 85A4 (UGT85A4)	PETPET_05_01
Ha412HOChr05g0242661	77	0	1	AT1G22400	UDP-Glycosyltransferase superfamily protein;(source:Araport11)	(UGT85A1)	PETPET_05_01
Ha412HOChr05g0242671	0	0	0	AT1G22340	UDP-glucosyl transferase 85A7;(source:Araport11)	UDP-GLUCOSYL TRANSFERASE 85A7 (UGT85A7)	PETPET_05_01
Ha412HOChr05g0242681	22	0	1	AT1G22400	UDP-Glycosyltransferase superfamily protein;(source:Araport11)	(UGT85A1)	PETPET_05_01
Ha412HOChr05g0242691	0	0	0	AT1G22370	UDP-glucosyl transferase 85A5;(source:Araport11)	UDP-GLUCOSYL TRANSFERASE 85A5 (UGT85A5)	PETPET_05_01
Ha412HOChr05g0242701	0	0	0	AT1G22340	UDP-glucosyl transferase 85A7;(source:Araport11)	UDP-GLUCOSYL TRANSFERASE 85A7 (UGT85A7)	PETPET_05_01
Ha412HOChr05g0242711	0	0	0	AT1G22370	UDP-glucosyl transferase 85A5;(source:Araport11)	UDP-GLUCOSYL TRANSFERASE 85A5 (UGT85A5)	PETPET_05_01
Ha412HOChr05g0242731	29	0	1	AT1G22400	UDP-Glycosyltransferase superfamily protein;(source:Araport11)	(UGT85A1)	PETPET_05_01
Ha412HOChr05g0242741	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242751	56	0	1	AT3G05100	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0242761	204	0	4	AT5G42120	Concanavalin A-like lectin protein kinase family protein;(source:Araport11)	L-TYPE LECTIN RECEPTOR KINASE S.6 (LECRK-S.6)	PETPET_05_01
Ha412HOChr05g0242771	0	0	0	AT1G77330	similar to 1-aminocyclopropane-1-carboxylate oxidase GI:3386565 from (Sorghum bicolor)	ACC OXIDASE 5 (ACO5)	PETPET_05_01
Ha412HOChr05g0242781	0	0	0	AT1G76550	Phosphofructokinase family protein. Target of miRNA sRNA6.		PETPET_05_01
Ha412HOChr05g0242791	0	0	0	AT5G06900	member of CYP93D	CYTOCHROME P450, FAMILY 93, SUBFAMILY D, POLYPEPTIDE 1 (CYP93D1)	PETPET_05_01
Ha412HOChr05g0242801	0	0	0	AT5G09800	Plant U-box type E3 ubiquitin ligase (PUB).	(PUB28)	PETPET_05_01
Ha412HOChr05g0242831	74	0	1	AT5G42140	Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0242841	0	0	0	AT1G21320	nucleic acid/nucleotide binding protein;(source:Araport11)	(NSRB)	PETPET_05_01
Ha412HOChr05g0242851	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242861	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242871	0	0	0	AT1G21310	Encodes extensin 3.	EXTENSIN 3 (EXT3)	PETPET_05_01
Ha412HOChr05g0242891	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242901	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242911	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242921	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242931	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242941	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242961	0	0	0	AT1G21310	Encodes extensin 3.	EXTENSIN 3 (EXT3)	PETPET_05_01
Ha412HOChr05g0242971	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242981	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0242991	162	0	3	AT4G35780	ACT-like protein tyrosine kinase family protein;(source:Araport11)	SERINE/THREONINE/TYROSINE KINASE 17 (STY17)	PETPET_05_01
Ha412HOChr05g0243011	0	0	0	AT1G43700	Encodes a VirE2-interacting protein.  VIP1 mediates nuclear translocation of VirE2 via its amino half, and interacts with histone H2A via it carboxyl half. Involved in osmosensory response. The mRNA is cell-to-cell mobile.	VIRE2-INTERACTING PROTEIN 1 (VIP1)	PETPET_05_01
Ha412HOChr05g0243021	0	0	0	AT4G23160	Encodes a cysteine-rich receptor-like protein kinase.	CYSTEINE-RICH RLK (RECEPTOR-LIKE PROTEIN KINASE) 8 (CRK8)	PETPET_05_01
Ha412HOChr05g0243031	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243041	0	0	0	AT2G31290	Ubiquitin carboxyl-terminal hydrolase family protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243051	89	0	1	AT3G05320	Golgi localized protein with similarity to protein O-fucosyltransferases. Mutants show lower seed set/reduced fertility. Mutant pollen fails to compete with wild type due to the inability to penetrate the stigma-style boundary.	O-FUCOSYL TRANSFERASE 1 (OFT1)	PETPET_05_01
Ha412HOChr05g0243081	0	0	0	AT1G43670	Encodes a fructose-1,6-bisphosphatase. This enzyme, in addition to catalyzing the formation of fructose-6-phosphate for sucrose biosynthesis, appears to play a role in fructose-mediated signaling that is independent of its enzymatic activity. atcfbp-1/fins1 mutants have reduced photosynthetic rates, elevated levels of starch and reduced levels of sucrose during the day. Although the protein is expected to be cytosolic, a GFP-tagged version localizes to the cytoplasm and the nucleus. The mRNA is cell-to-cell mobile.	FRUCTOSE-1,6-BISPHOSPHATASE (FBP)	PETPET_05_01
Ha412HOChr05g0243111	0	0	0	AT2G35260	CAAX protease self-immunity protein;(source:Araport11)	BALANCE OF CHLOROPHYLL METABOLISM 1 (BCM1)	PETPET_05_01
Ha412HOChr05g0243201	5	0	1	AT1G43650	nodulin MtN21-like transporter family protein	USUALLY MULTIPLE ACIDS MOVE IN AND OUT TRANSPORTERS 22 (UMAMIT22)	PETPET_05_01
Ha412HOChr05g0243211	342	0	4	AT1G18740	DUF793 domain containing protein. Expression is induced by cold. Loss of function mutations are more sensitive to freezing and have reduced levels of CBFs. May act by preventing degradation of CBFs.	BYPASS1-LIKE (B1L)	PETPET_05_01
Ha412HOChr05g0243221	0	0	0	AT1G76770	HSP20-like chaperone		PETPET_05_01
Ha412HOChr05g0243231	64	0	1	AT1G21090	Cupredoxin superfamily protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243241	193	0	2	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243251	0	0	0	AT1G78790	Encodes a protein with high similarity to mammalian MHF2 that acts in the same pathway as FANCM to restrain class II meiotic crossing over.	ARABIDOPSIS HOMOLOG OF MAMMALIAN MHF2 (MHF2)	PETPET_05_01
Ha412HOChr05g0243281	0	0	0	AT5G64740	Encodes a cellulose synthase isomer. CESA6 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA6, along with CESA1 and CESA3 are present in the same plasma membrane complex for cellulose biosynthesis. CESA2 and CESA5 are related to CESA6, having partially redundant roles.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening. The mRNA is cell-to-cell mobile.	CELLULOSE SYNTHASE 6 (CESA6)	PETPET_05_01
Ha412HOChr05g0243301	0	0	0	AT1G43170	Encodes a cytoplasmic ribosomal protein. The mRNA is cell-to-cell mobile.	RIBOSOMAL PROTEIN 1 (RP1)	PETPET_05_01
Ha412HOChr05g0243311	0	0	0	AT5G64740	Encodes a cellulose synthase isomer. CESA6 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA6, along with CESA1 and CESA3 are present in the same plasma membrane complex for cellulose biosynthesis. CESA2 and CESA5 are related to CESA6, having partially redundant roles.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening. The mRNA is cell-to-cell mobile.	CELLULOSE SYNTHASE 6 (CESA6)	PETPET_05_01
Ha412HOChr05g0243341	23	0	1	AT1G35710	kinase family with leucine-rich repeat domain-containing protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243361	21	0	1	AT1G71830	Plasma membrane LRR receptor-like serine threonine kinase expressed during embryogenesis in locules until stage 6 anthers, with higher expression in the tapetal cell layer. SERK1 and SERK2 receptor kinases function redundantly as an important control point for sporophytic development  controlling male gametophyte production.  SERK1 interacts with and transphosphorylates EMS1	SOMATIC EMBRYOGENESIS RECEPTOR-LIKE KINASE 1 (SERK1)	PETPET_05_01
Ha412HOChr05g0243401	5	0	1	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243441	194	0	1	AT5G48100	Encodes a protein that is similar to laccase-like polyphenol oxidases.  Involved in lignin and flavonoids biosynthesis.  It has four conserved copper binding domains. Expressed in developing testa, where it colocalizes with the flavonoid end products proanthocyanidins and flavonols. Mutant plants exhibited a delay in developmentally determined browning of the testa, characterized by the pale brown color of seed coat. The tt10 mutant seeds accumulate more epicatechin monomers and more soluble proanthocyanidins than wild-type seeds. Flavonol composition was also affected in tt10 seeds, which exhibited a higher ratio of quercetin rhamnoside monomers versus dimers than wild-type seeds.	TRANSPARENT TESTA 10 (TT10)	PETPET_05_01
Ha412HOChr05g0243461	0	0	0	AT1G34210	Plasma membrane LRR receptor-like serine threonine kinase expressed during embryogenesis in locules until stage 6 anthers, with higher expression in the tapetal cell layer. SERK1 and SERK2 receptor kinases function redundantly as an important control point for sporophytic development  controlling male gametophyte production. The mRNA is cell-to-cell mobile.	SOMATIC EMBRYOGENESIS RECEPTOR-LIKE KINASE 2 (SERK2)	PETPET_05_01
Ha412HOChr05g0243471	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243491	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243501	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243511	555	0	10	AT5G48100	Encodes a protein that is similar to laccase-like polyphenol oxidases.  Involved in lignin and flavonoids biosynthesis.  It has four conserved copper binding domains. Expressed in developing testa, where it colocalizes with the flavonoid end products proanthocyanidins and flavonols. Mutant plants exhibited a delay in developmentally determined browning of the testa, characterized by the pale brown color of seed coat. The tt10 mutant seeds accumulate more epicatechin monomers and more soluble proanthocyanidins than wild-type seeds. Flavonol composition was also affected in tt10 seeds, which exhibited a higher ratio of quercetin rhamnoside monomers versus dimers than wild-type seeds.	TRANSPARENT TESTA 10 (TT10)	PETPET_05_01
Ha412HOChr05g0243521	143	0	1	AT1G34190	Encodes a NAC domain transcription factor that regulates the mitochondrial retrograde response and coordinates organellar functions and stress responses.	NAC DOMAIN CONTAINING PROTEIN 17 (NAC017)	PETPET_05_01
Ha412HOChr05g0243541	60	0	1	AT4G09730	Encodes RH39, a DEAD-box protein involved in the introduction of the hidden break into the 23S rRNA in the chloroplasts. Recombinant RH39 binds to the 23S rRNA in a segment adjacent to the stem-loop creating the hidden break target loop in a sequence-dependent manner. Has ATP-hydrolyzing activity at a Kcat of 5.3 /min in the presence of rRNA sequence. Mutants have drastically reduced level of level of ribulose 1,5-bisphosphate carboxylase/oxygenase. The mRNA is cell-to-cell mobile.	RH39 (RH39)	PETPET_05_01
Ha412HOChr05g0243551	0	0	0	AT1G71740	nucleolar protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243561	216	0	5	AT1G34110	Leucine-rich receptor-like protein kinase family protein;(source:Araport11)	RGF1 INSENSITIVE 5 (RGI5)	PETPET_05_01
Ha412HOChr05g0243591	606	0	9	AT2G26640	Encodes KCS11, a member of the 3-ketoacyl-CoA synthase family involved in the biosynthesis of VLCFA (very long chain fatty acids).	3-KETOACYL-COA SYNTHASE 11 (KCS11)	PETPET_05_01
Ha412HOChr05g0243601	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243611	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243621	145	0	2	AT1G34120	Encodes an inositol polyphosphate 5-phosphatase that appears to have Type I activity. It can dephosphorylate IP3(inositol(1,4,5)P3) and IP4 (inositol(1,3,4,5)P4), but it does not act on I(1)P, I(1,4)P2, or phosphatidylinositol(4,5)P2.	INOSITOL POLYPHOSPHATE 5-PHOSPHATASE I (IP5PI)	PETPET_05_01
Ha412HOChr05g0243641	32	0	1	AT1G74320	encodes a choline kinase, whose expression is induced by high salt and mannitol.	CHOLINE/ETHANOLAMINE KINASE 2 (CEK2)	PETPET_05_01
Ha412HOChr05g0243661	21	0	1	AT2G35930	Encodes a cytoplasmically localized U-box domain containing E3 ubiquitin ligase that is involved in the response to water stress and acts as a negative regulator of PAMP-triggered immunity.	PLANT U-BOX 23 (PUB23)	PETPET_05_01
Ha412HOChr05g0243671	0	0	0	AT3G60150	NADH dehydrogenase ubiquinone 1 alpha subcomplex assembly factor-like protein (DUF498/DUF598);(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243681	148	0	2	AT2G37440	DNAse I-like superfamily protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243691	0	0	0	AT2G37440	DNAse I-like superfamily protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243711	0	0	0	AT4G09810	Nucleotide-sugar transporter family protein. Can function in yeast as glucose transporter.	UDP-RHA/UDP-GAL TRANSPORTER 5 (URGT5)	PETPET_05_01
Ha412HOChr05g0243721	0	0	0	AT4G09830	nuclear receptor family 2 group C protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243731	0	0	0	AT1G22790	Low affinity potassium transport system protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243751	0	0	0	AT4G24630	DHHC-type zinc finger family protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243761	0	0	0	AT1G71695	Peroxidase superfamily protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243771	0	0	0	AT4G09650	Encodes the chloroplast ATPase delta-subunit. The mRNA is cell-to-cell mobile.	ATP SYNTHASE DELTA-SUBUNIT GENE (ATPD)	PETPET_05_01
Ha412HOChr05g0243781	0	0	0	AT1G12350	At1g12350 encodes phosphopantothenoylcysteine synthetase (phosphopantothenoylcysteine ligase). Its molecular function was shown to add cysteine forming (R)-4?-phospho-N-pantothenoylcysteine (PPC)	4-PHOSPHO-PANTO-THENOYLCYSTEINE SYNTHETASE (COAB)	PETPET_05_01
Ha412HOChr05g0243791	0	0	0	AT1G77930	Chaperone DnaJ-domain superfamily protein;(source:Araport11)	DNA J PROTEIN C65 (DJC65)	PETPET_05_01
Ha412HOChr05g0243821	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243831	0	0	0	AT1G77920	bZIP transcription factor family protein;(source:Araport11)	TGACG SEQUENCE-SPECIFIC BINDING PROTEIN 7 (TGA7)	PETPET_05_01
Ha412HOChr05g0243841	0	0	0	AT4G08540	DNA-directed RNA polymerase II protein;(source:Araport11)	BECLIN 1-ASSOCIATED AUTOPHAGY-RELATED KEY REGULATOR 14B (ATG14B)	PETPET_05_01
Ha412HOChr05g0243851	61	0	2	AT1G36320	hypothetical protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243861	58	0	1	AT1G22050	membrane-anchored ubiquitin-fold protein 6 precursor;(source:Araport11)	MEMBRANE-ANCHORED UBIQUITIN-FOLD PROTEIN 6 PRECURSOR (MUB6)	PETPET_05_01
Ha412HOChr05g0243871	0	0	0	AT3G26618	eukaryotic release factor 1-3;(source:Araport11)	EUKARYOTIC RELEASE FACTOR 1-3 (ERF1-3)	PETPET_05_01
Ha412HOChr05g0243881	46	0	1	AT1G78020	FCS like zinc finger 6 is induced during energy starvation through SnRK1 signaling. Mutants accumulate more SnRK1alpha1 which results in the inhibition of seedling growth under favorable growth conditions. Increased SnRK1 activity in the mutant also results in the downregulation of TOR signaling (DOI:10.1111/tpj.13854).	FCS LIKE ZINC FINGER 6 (FLZ6)	PETPET_05_01
Ha412HOChr05g0243891	0	0	0	AT1G22170	Phosphoglycerate mutase family protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243901	0	0	0	AT4G08690	Sec14p-like phosphatidylinositol transfer family protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243921	101	0	2	AT4G30100	P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)		PETPET_05_01
Ha412HOChr05g0243931	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243941	0	0	0	AT2G03820	Encodes a protein involved in the nuclear export of the 60S ribosomal subunit and formation of the secondary cell wall.	NONSENSE-MEDIATED MRNA DECAY 3 (NMD3)	PETPET_05_01
Ha412HOChr05g0243951	110	0	3	AT1G78080	Encodes a member of the DREB subfamily A-6 of ERF/AP2 transcription factor family (RAP2.4). The protein contains one AP2 domain. Role in mediating light and ethylene signaling. The mRNA is cell-to-cell mobile.	RELATED TO AP2 4 (RAP2.4)	PETPET_05_01
Ha412HOChr05g0243961	0	0	0	NA	NA	NA	PETPET_05_01
Ha412HOChr05g0243971	58	0	1	AT1G35910	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein;(source:Araport11)	TREHALOSE-6-PHOSPHATE PHOSPHATASE D (TPPD)	PETPET_05_01
Ha412HOChr05g0243981	0	0	0	AT1G18370	Encodes a kinesin HINKEL. Required for cytokinesis in pollen. Mutant has cytokinesis defects; seedling lethal.	HINKEL (HIK)	PETPET_05_01
