Gene	Fixed_count	Poly_count	p	Haplotype	Gene_fixed_poly_ratio	Haplotype_fixed_poly_ratio	Haploblock	Direction	pAdj	Homolog	Annotation
Ha412HOChr14g0660471	0	31	0.3805560354418	2	0	0.0534295550847458	Petfal_14_01	Poly	0.926426725597249	AT5G19820	Encodes an importin that transports HYL1, a component of the microprocessor, from the cytoplasm to the nucleus to constitute functional microprocessor, thereby affecting miRNA processing. Knockdown amiR mutants significantly reduced nuclear portion of HYL1 protein and correspondingly compromised the pri-miRNA processing in the nucleus.KETCH1 may protect RPs from the 26S proteasome-mediated degradation.
Ha412HOChr14g0660481	0	18	0.65778986890017	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G19780	Encodes an isoform of alpha tubulin. Closely related to adjacent gene TUA3 suggesting recent duplication. The mRNA is cell-to-cell mobile.
Ha412HOChr14g0660481	0	21	0.0534822790390295	0	0	0.232732406602954	Petfal_14_01	Poly	0.338307165615222	AT5G19780	Encodes an isoform of alpha tubulin. Closely related to adjacent gene TUA3 suggesting recent duplication. The mRNA is cell-to-cell mobile.
Ha412HOChr14g0660491	0	8	0.361563144624675	0	0	0.232732406602954	Petfal_14_01	Poly	0.91430408039936	AT5G19790	encodes a member of the ERF (ethylene response factor) subfamily B-6 of ERF/AP2 transcription factor family (RAP2.11). The protein contains one AP2 domain. There are 12 members in this subfamily including RAP2.11.
Ha412HOChr14g0660541	0	12	0.886746678753425	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G18130	transmembrane protein;(source:Araport11)
Ha412HOChr14g0660561	0	10	0.992086711166318	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G18150	Methyltransferase-related protein;(source:Araport11)
Ha412HOChr14g0660571	3	17	0.875235471263222	0	0.176470588235294	0.232732406602954	Petfal_14_01	Poly	1	AT5G18170	Encodes the 43 kDa alpha-subunit of the glutamate dehydrogenase with a putative mitochondrial transit polypeptide and NAD(H)- and alpha-ketoglutarate-binding domains. Mitochondrial localization confirmed by subcellular fractionation. Combines in several ratios with GDH2 protein (GDH-beta) to form seven isoenzymes. Catalyzes the cleavage of glycine residues. May be involved in ammonia assimilation under conditions of inorganic nitrogen excess. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells.
Ha412HOChr14g0660571	1	15	0.999999999999445	2	0.0666666666666667	0.0534295550847458	Petfal_14_01	Fixed	1	AT5G18170	Encodes the 43 kDa alpha-subunit of the glutamate dehydrogenase with a putative mitochondrial transit polypeptide and NAD(H)- and alpha-ketoglutarate-binding domains. Mitochondrial localization confirmed by subcellular fractionation. Combines in several ratios with GDH2 protein (GDH-beta) to form seven isoenzymes. Catalyzes the cleavage of glycine residues. May be involved in ammonia assimilation under conditions of inorganic nitrogen excess. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells.
Ha412HOChr14g0660581	5	35	0.408137982086488	0	0.142857142857143	0.232732406602954	Petfal_14_01	Poly	0.945874326715432	AT1G54385	At1G54385 encodes the plant KASH protein SINE1; SINE1 interacts with SUN1 and SUN2, is colocalized with F-actin, and is localized at the nuclear envelope.
Ha412HOChr14g0660581	4	48	0.587272148332746	2	0.0833333333333333	0.0534295550847458	Petfal_14_01	Fixed	1	AT1G54385	At1G54385 encodes the plant KASH protein SINE1; SINE1 interacts with SUN1 and SUN2, is colocalized with F-actin, and is localized at the nuclear envelope.
Ha412HOChr14g0660691	0	13	0.16621846548157	0	0	0.232732406602954	Petfal_14_01	Poly	0.677247024380552	AT5G18230	transcription regulator NOT2/NOT3/NOT5 family protein;(source:Araport11)
Ha412HOChr14g0660711	0	8	0.999999999999524	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT3G04030	Homeodomain-like superfamily protein;(source:Araport11)
Ha412HOChr14g0660711	0	9	0.307274919179225	0	0	0.232732406602954	Petfal_14_01	Poly	0.874686406127135	AT3G04030	Homeodomain-like superfamily protein;(source:Araport11)
Ha412HOChr14g0660721	0	10	0.992086711166318	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G18240	Encodes MYR1 (MYR1).
Ha412HOChr14g0660811	2	6	0.999999999999399	0	0.333333333333333	0.232732406602954	Petfal_14_01	Fixed	1	AT3G11960	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein;(source:Araport11)
Ha412HOChr14g0660811	2	7	0.113436680251019	2	0.285714285714286	0.0534295550847458	Petfal_14_01	Fixed	0.546529536241543	AT3G11960	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein;(source:Araport11)
Ha412HOChr14g0660911	2	12	0.92251377501208	0	0.166666666666667	0.232732406602954	Petfal_14_01	Poly	1	AT2G27500	Glycosyl hydrolase superfamily protein;(source:Araport11)
Ha412HOChr14g0660911	0	26	0.464791096842264	2	0	0.0534295550847458	Petfal_14_01	Poly	0.984127960353238	AT2G27500	Glycosyl hydrolase superfamily protein;(source:Araport11)
Ha412HOChr14g0660981	0	10	0.992086711166318	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT4G20260	Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels. The mRNA is cell-to-cell mobile.
Ha412HOChr14g0660981	1	9	0.754256408482162	0	0.111111111111111	0.232732406602954	Petfal_14_01	Poly	1	AT4G20260	Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels. The mRNA is cell-to-cell mobile.
Ha412HOChr14g0661001	0	91	0.0494746046203926	2	0	0.0534295550847458	Petfal_14_01	Poly	0.323170524343732	AT1G30860	RING/U-box superfamily protein;(source:Araport11)
Ha412HOChr14g0661001	15	36	0.0824364670599902	0	0.416666666666667	0.232732406602954	Petfal_14_01	Fixed	0.456216957824609	AT1G30860	RING/U-box superfamily protein;(source:Araport11)
Ha412HOChr14g0661011	0	68	0.000133638754171404	0	0	0.232732406602954	Petfal_14_01	Poly	0.00265219825538513	AT3G04690	Receptor-like kinase required  for maintenance of pollen tube growth. Display polar localization at  the plasma membrane of the pollen tube tip.
Ha412HOChr14g0661011	0	90	0.0510547648603401	2	0	0.0534295550847458	Petfal_14_01	Poly	0.329737859041432	AT3G04690	Receptor-like kinase required  for maintenance of pollen tube growth. Display polar localization at  the plasma membrane of the pollen tube tip.
Ha412HOChr14g0661071	3	16	0.959705118516447	0	0.1875	0.232732406602954	Petfal_14_01	Poly	1	AT1G30870	Peroxidase superfamily protein;(source:Araport11)
Ha412HOChr14g0661071	1	23	0.999999999999463	2	0.0434782608695652	0.0534295550847458	Petfal_14_01	Poly	1	AT1G30870	Peroxidase superfamily protein;(source:Araport11)
Ha412HOChr14g0661111	2	15	0.660652537812025	0	0.133333333333333	0.232732406602954	Petfal_14_01	Poly	1	AT1G30900	VACUOLAR SORTING RECEPTOR 6;(source:Araport11)
Ha412HOChr14g0661111	0	27	0.446197407724275	2	0	0.0534295550847458	Petfal_14_01	Poly	0.972759891467201	AT1G30900	VACUOLAR SORTING RECEPTOR 6;(source:Araport11)
Ha412HOChr14g0661121	2	27	0.980970228751201	2	0.0740740740740741	0.0534295550847458	Petfal_14_01	Fixed	1	AT1G30840	Member of a family of proteins related to PUP1, a purine transporter. May be involved in the transport of purine and purine derivatives such as cytokinins, across the plasma membrane.
Ha412HOChr14g0661121	2	23	0.257124696853555	0	0.0869565217391304	0.232732406602954	Petfal_14_01	Poly	0.819186416368352	AT1G30840	Member of a family of proteins related to PUP1, a purine transporter. May be involved in the transport of purine and purine derivatives such as cytokinins, across the plasma membrane.
Ha412HOChr14g0661181	0	7	0.999999999999413	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G59700	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr14g0661241	0	14	0.798467265372949	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT5G39000	Involved in growth adaptation upon exposure to metal ions. Contributes together with the other MDS genes to the complex network of CrRLK1Ls that positively and negatively affect growth.
Ha412HOChr14g0661241	0	7	0.427711856271927	0	0	0.232732406602954	Petfal_14_01	Poly	0.958508225794684	AT5G39000	Involved in growth adaptation upon exposure to metal ions. Contributes together with the other MDS genes to the complex network of CrRLK1Ls that positively and negatively affect growth.
Ha412HOChr14g0661251	15	55	3.40555025699678e-09	2	0.272727272727273	0.0534295550847458	Petfal_14_01	Fixed	2.37694709422925e-07	AT5G59700	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr14g0661251	5	38	0.308613863749928	0	0.131578947368421	0.232732406602954	Petfal_14_01	Poly	0.875532838841913	AT5G59700	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr14g0661261	0	15	0.124083015007272	0	0	0.232732406602954	Petfal_14_01	Poly	0.575389981002772	AT3G51550	Encodes a synergid-expressed, plasma-membrane localized receptor-like kinase that accumulates asymetrically in the synergid membrnane at the filiform apparatus and mediates male-female gametophyte interactions during pollen tube reception.  Also involved in powdery mildew infection. Mutants show faster root elongation under dim light, the protein is required for intracellular accumulation of AHA2 under dim-light growth conditions. Positively regulates flowering by modulating the transcript accumulation and mRNA alternative splicing of certain flowering-related genes, including FLOWERING LOCUS C (FLC) and its homolog MADS AFFECTING FLOWERING (MAF). However, the RALF1 ligand negatively regulates flowering compared with FER.
Ha412HOChr14g0661261	0	36	0.314324728419444	2	0	0.0534295550847458	Petfal_14_01	Poly	0.882497951506013	AT3G51550	Encodes a synergid-expressed, plasma-membrane localized receptor-like kinase that accumulates asymetrically in the synergid membrnane at the filiform apparatus and mediates male-female gametophyte interactions during pollen tube reception.  Also involved in powdery mildew infection. Mutants show faster root elongation under dim light, the protein is required for intracellular accumulation of AHA2 under dim-light growth conditions. Positively regulates flowering by modulating the transcript accumulation and mRNA alternative splicing of certain flowering-related genes, including FLOWERING LOCUS C (FLC) and its homolog MADS AFFECTING FLOWERING (MAF). However, the RALF1 ligand negatively regulates flowering compared with FER.
Ha412HOChr14g0661301	0	25	0.484390265934388	2	0	0.0534295550847458	Petfal_14_01	Poly	0.997196380111549	AT2G02240	F-box family protein;(source:Araport11)
Ha412HOChr14g0661301	0	27	0.0238427248414436	0	0	0.232732406602954	Petfal_14_01	Poly	0.190535161782923	AT2G02240	F-box family protein;(source:Araport11)
Ha412HOChr14g0661321	12	9	2.77272552613129e-05	0	1.33333333333333	0.232732406602954	Petfal_14_01	Fixed	0.000689557279704061	AT4G20310	Encodes a Golgi-localized protease that can cleave the  transcription factors bZIP17 and bZIP28 that are translocated from the ER through the Golgi so that the transcription factors can be released to translocate into the nucleus.
Ha412HOChr14g0661321	2	22	0.793325280616748	2	0.0909090909090909	0.0534295550847458	Petfal_14_01	Fixed	1	AT4G20310	Encodes a Golgi-localized protease that can cleave the  transcription factors bZIP17 and bZIP28 that are translocated from the ER through the Golgi so that the transcription factors can be released to translocate into the nucleus.
Ha412HOChr14g0661341	0	7	0.999999999999413	2	0	0.0534295550847458	Petfal_14_01	Poly	1	AT1G31340	Encodes a ubiquitin-related protein that is conjugated to target proteins by neddylation.  It has been shown to be conjugated to the cullin AtCUL1.  The RUB-conjugation pathway has been implicated in in auxin response.
Ha412HOChr14g0661381	0	10	0.262262659309425	0	0	0.232732406602954	Petfal_14_01	Poly	0.821888373766157	AT1G32790	RNA-binding protein, putative, similar to RNA-binding protein GB:CAB40027 GI:4539439 from (Arabidopsis thaliana).Member of a family of PAB2 binding domain proteins.
Ha412HOChr14g0661391	5	27	0.807519558630178	0	0.185185185185185	0.232732406602954	Petfal_14_01	Poly	1	AT2G43650	SAS10/C1D family protein. Loss of function mutants are embryo lethal.Ubiquitously expressed, with preference for tissues undergoing rapid cellular growth and differentiation.
Ha412HOChr14g0661391	5	36	0.0860325390268791	2	0.138888888888889	0.0534295550847458	Petfal_14_01	Fixed	0.467485061339619	AT2G43650	SAS10/C1D family protein. Loss of function mutants are embryo lethal.Ubiquitously expressed, with preference for tissues undergoing rapid cellular growth and differentiation.
Ha412HOChr14g0661401	0	12	0.886746678753425	2	0	0.0534295550847458	Petfal_14_01	Poly	1	NA	NA
Ha412HOChr14g0661411	2	45	0.999999999999606	2	0.0444444444444444	0.0534295550847458	Petfal_14_01	Poly	1	AT5G23960	Encodes a sesquiterpene synthase involved in generating all of the group A sesquiterpenes found in the Arabidopsis floral volatile blend.  Strongly expressed in the stigma.
Ha412HOChr14g0661411	1	31	0.0403887468039917	0	0.032258064516129	0.232732406602954	Petfal_14_01	Poly	0.279526505738711	AT5G23960	Encodes a sesquiterpene synthase involved in generating all of the group A sesquiterpenes found in the Arabidopsis floral volatile blend.  Strongly expressed in the stigma.
Ha412HOChr14g0661461	0	26	0.464791096842264	2	0	0.0534295550847458	Petfal_14_01	Poly	0.984127960353238	AT3G54950	Encodes pPLAIIIbeta, a member of the Group 3 patatin-related phospholipases. pPLAIIIbeta hydrolyzes phospholipids and galactolipids and additionally has acyl-CoA thioesterase activity. Alterations of pPLAIII&#946; result in changes in lipid levels and composition.
Ha412HOChr14g0661461	4	8	0.363110029894518	0	0.5	0.232732406602954	Petfal_14_01	Fixed	0.91430408039936	AT3G54950	Encodes pPLAIIIbeta, a member of the Group 3 patatin-related phospholipases. pPLAIIIbeta hydrolyzes phospholipids and galactolipids and additionally has acyl-CoA thioesterase activity. Alterations of pPLAIII&#946; result in changes in lipid levels and composition.
Ha412HOChr14g0661491	11	11	0.000561748308058487	0	1	0.232732406602954	Petfal_14_01	Fixed	0.00928783030165116	AT4G20050	Encodes a polygalacturonase that plays a direct role in degrading the pollen mother cell wall during microspore development.
Ha412HOChr14g0661491	1	38	0.728024968057744	2	0.0263157894736842	0.0534295550847458	Petfal_14_01	Poly	1	AT4G20050	Encodes a polygalacturonase that plays a direct role in degrading the pollen mother cell wall during microspore development.
